guid（新生产链路）,ID（旧生产链路）,学科,年级,册次,章节,课程名称,内容类型,一句话介绍,url,其它tab,,学名确认版,url确认版,封面压图压缩前url,封面压图压缩后url
81c66ad002c9400abb96171f621d590a,,语文,二年级,下册,第一单元,开满鲜花的小路,课文,收到破了的空包裹，为何成了最珍贵的礼物？,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_3bb1757451a008736d0d6a062ed70f27_topxise.jpg,教材精讲,,开满鲜花的小路,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1e2bb7c3e9e2bf5d4ce97532f26a9cc1.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/88c577d57710b17069600b3d6f3d5dee.png,https://cdn-private.sm.cn/souti-imgs-lasting/88c577d57710b17069600b3d6f3d5dee.jpg
94d08065b5f64fa8bb35da8c7cf98566,,语文,二年级,下册,第一单元,找春天,课文,春天在柳枝上荡秋千，怎么跑进了鸟嘴里？,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_4e9f88678c9db08dc8f3da3e880cb655_topxise.jpg,教材精讲,,找春天,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_a9bbcc75dc4623a7a01e4e94d315858e.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/d565f6609bd30386f757540511f4ede8.png,https://cdn-private.sm.cn/souti-imgs-lasting/d565f6609bd30386f757540511f4ede8.jpg
39539da1ba0241b49f35ee44d04f71c9,,语文,二年级,下册,第一单元,村居,古诗词,古代学生放学不写作业，着急去干什么？,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_35d9a1006d2b2aae547260516eecf292_topxise.jpg,必背古诗;教材精讲,,村居,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_c21b5d20f0bfaac9ed1714825368567d.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/824a14ed7dece32562948def762f20fa.png,https://cdn-private.sm.cn/souti-imgs-lasting/824a14ed7dece32562948def762f20fa.jpg
9baacb2f217646d2b79bf5e980711978,,语文,二年级,下册,第一单元,笋芽儿,课文,妈妈不停给它穿衣服，它却要一件件脱光？,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_0b01398b47d8fd74ac7e6d3442df12ae_topxise.jpg,教材精讲,,笋芽儿,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_863f2f05cdd9193a7625d448155c74cc.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/eaccb9ab4e6828844c000f5132f61283.png,https://cdn-private.sm.cn/souti-imgs-lasting/eaccb9ab4e6828844c000f5132f61283.jpg
dc145d31f5614b279ae87b304cb404cd,,语文,二年级,下册,第一单元,赋得古原草送别（节选）,古诗词,被嘲讽长安米贵，他用20个字让考官闭嘴。,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_2486ffcf2d59c96f97697a509a080a92_topxise.jpg,必背古诗;教材精讲,,赋得古原草送别（节选）,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ca103811b3b3698813c9c9953ee13d5e.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/6adaf23277ccd9c846006bdff790af95.png,https://cdn-private.sm.cn/souti-imgs-lasting/6adaf23277ccd9c846006bdff790af95.jpg
8e0b7975445c4c0ca7de21b17383aef9,,语文,二年级,下册,第一单元,邓小平爷爷植树,课文,春风里种下一棵树，种下对未来的美好希望。,https://cdn-private.sm.cn/souti-imgs-lasting/1a159c31326d8eb9558510bdc2237e07_topxise.jpg,教材精讲,,邓小平爷爷植树,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1f72d5024321269133caa38c6cd20a89.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/0901dfcfd43e43d3dab319e3441cca6b.png,https://cdn-private.sm.cn/souti-imgs-lasting/0901dfcfd43e43d3dab319e3441cca6b.jpg
ebb2c76e0ee34b5081095516a894bf1a,,语文,二年级,下册,第七单元,我想养小动物,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_08c71242ed69fbe030ba494f3028c2fb_topxise.jpg,教材精讲,,我想养小动物,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_92e49e9358ec8fdc51fac1733221ec23.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/2d71ca52fe3639d3df3fa1f895d9de24.png,https://cdn-private.sm.cn/souti-imgs-lasting/2d71ca52fe3639d3df3fa1f895d9de24.jpg
43576f905de54011af64a18e1029f652,,语文,二年级,下册,第七单元,大象的耳朵,课文,大象强行把耳朵竖起来，结果遭了大罪！,https://cdn-private.sm.cn/souti-imgs-lasting/48b5e3521a3242b08d7a2667fa6fb12b.jpg,教材精讲,,大象的耳朵,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_d1cbc47cc415176c7c249de8cd3a906b.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/560ea4e50ecdf2bc799ed40b028b5111.png,https://cdn-private.sm.cn/souti-imgs-lasting/560ea4e50ecdf2bc799ed40b028b5111.jpg
58040c8c1aff4504a2efca9ee4d7bf1c,,语文,二年级,下册,第七单元,小毛虫,课文,小毛虫不急不躁，终有一天破茧成蝶。,https://cdn-private.sm.cn/souti-imgs-lasting/fdd633d2a7b44a7e9f0e94ecdcc3c215.jpg,教材精讲,,小毛虫,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_bba0c6f6df7fc216b6bfd0b974ff4b26.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/d624068f5feced90baed725bc75dd5e4.png,https://cdn-private.sm.cn/souti-imgs-lasting/d624068f5feced90baed725bc75dd5e4.jpg
674fbcb31b6d4befac807ccff5fc8fa4,,语文,二年级,下册,第七单元,悯农（其一）,古诗词,明明是大丰收，为什么种粮的人反而饿死了？,https://cdn-private.sm.cn/souti-imgs-lasting/39a60a452aab465abe02d8ab0c5b005c.jpg,必背古诗;教材精讲,,悯农（其一）,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6f6a98d6f12db9cf3990ce7580d0a1d2.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/4ddc9c842dee75abebf0bc116ae0d713.png,https://cdn-private.sm.cn/souti-imgs-lasting/4ddc9c842dee75abebf0bc116ae0d713.jpg
4df866d7ef3146cbb6dd99fe2db765b5,,语文,二年级,下册,第七单元,月亮姑娘做衣裳,课文,月亮姑娘连做三件衣服全报废？,https://cdn-private.sm.cn/souti-imgs-lasting/8e176c7d77d44d4d8496b11abaa951e7.jpg,教材精讲,,月亮姑娘做衣裳,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b3abbbbe9189db102342cde6ce8428e9.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/ddbe82e8b503a2cb39a33b40f84ec2b8.png,https://cdn-private.sm.cn/souti-imgs-lasting/ddbe82e8b503a2cb39a33b40f84ec2b8.jpg
f84094c37e8a4f0f9e3631441b35a4cb,,语文,二年级,下册,第七单元,蜘蛛开店,课文,卖袜子遇到42只脚的顾客，老板不要店了！,https://cdn-private.sm.cn/souti-imgs-lasting/46408a817e1149a1b27646886766e00f.jpg,教材精讲,,蜘蛛开店,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_90e7f152b61bbc8e16dbcc1d6be3534c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/b4398c2a2626e52b2da73093f2511737.png,https://cdn-private.sm.cn/souti-imgs-lasting/b4398c2a2626e52b2da73093f2511737.jpg
df2bad3853ce413bb7da1b46d75a5a08,,语文,二年级,下册,第七单元,青蛙卖泥塘,课文,为搬家拼命改造烂泥塘，大功告成他不卖了？,https://cdn-private.sm.cn/souti-imgs-lasting/248b06fe5d354af5ae0d2d8d198ab68f.jpg,教材精讲,,青蛙卖泥塘,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_e131de66f11c6d5ae48014889bb2ff2a.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/9640b16264370999cc265ab116af88ac.png,https://cdn-private.sm.cn/souti-imgs-lasting/9640b16264370999cc265ab116af88ac.jpg
b8e8649bc9954985a1241abd0c9314cc,,语文,二年级,下册,第三单元,“贝”的故事,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_564b0c2c003f3cb69a38ca7b59fcb233_topxise.jpg,教材精讲,,“贝”的故事,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_5f0dd93ac380a434f502d8e1bd11bd4c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/18c76250efb42f8c8ed27424444a9dbb.png,https://cdn-private.sm.cn/souti-imgs-lasting/18c76250efb42f8c8ed27424444a9dbb.jpg
d8f6bfaa257f4913862f7e5e3505f3de,,语文,二年级,下册,第三单元,一株紫丁香,课文,踮起脚尖，他们在窗前偷偷种下了什么？,https://cdn-private.sm.cn/souti-imgs-lasting/a19fb282e5d1804eb992810c768547cc_topxise.jpg,教材精讲,,一株紫丁香,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_52597bc0a39425bc03e0bcb86ee4930b.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/9da3c6ade8f54b56fecba80cde8fa5bc.png,https://cdn-private.sm.cn/souti-imgs-lasting/9da3c6ade8f54b56fecba80cde8fa5bc.jpg
19d9b1dc95984c47908f937a66fb44c9,,语文,二年级,下册,第三单元,中国美食,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_444856fd98c26c72c1b8ddc10b7a3537_topxise.jpg,教材精讲,,中国美食,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_1513f9f9151171b2e94adfbce30163ca.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/d56f7996f7af11835d880310f61420a5.png,https://cdn-private.sm.cn/souti-imgs-lasting/d56f7996f7af11835d880310f61420a5.jpg
c4a69407e7ce46bea97492b52cbd6bf4,,语文,二年级,下册,第三单元,传统节日,课文,都在说过节没年味？原来是弄丢了它。,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ee0d94cb7a3c6d932007a7e76c59a305_topxise.jpg,教材精讲,,传统节日,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_9246bff944b5e2fe889eb0df751ce0db.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/f49d06757ce81070d0a54217cd26344f.png,https://cdn-private.sm.cn/souti-imgs-lasting/f49d06757ce81070d0a54217cd26344f.jpg
179a447b9a4942fd8f95b3a0d073bd06,,语文,二年级,下册,第三单元,神州谣,课文,全篇48字，装下了美丽的神州山河。,https://cdn-private.sm.cn/souti-imgs-lasting/f114fbf69d11124d73db037a1347800d_topxise.jpg,教材精讲,,神州谣,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_defb4a3213207880b5b476528ae08256.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/1ff5a9866a3c8a7a37e63b41015ac1f0.png,https://cdn-private.sm.cn/souti-imgs-lasting/1ff5a9866a3c8a7a37e63b41015ac1f0.jpg
e10eb6d04e724a4c98d0e873f6e04ac5,,语文,二年级,下册,第二单元,我的好朋友,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ad92defd34c2318e9a81c12a0571beeb_topxise.jpg,教材精讲,,我的好朋友,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_4cde3f0291672332d6f355a00bea5611.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/ff13833484d012267296006d744b0e6d.png,https://cdn-private.sm.cn/souti-imgs-lasting/ff13833484d012267296006d744b0e6d.jpg
60b9d6dbd3c8460dbc1738a7067a9a36,,语文,二年级,下册,第二单元,千人糕,课文,一块巴掌大的米糕，竟要一千个人才做成？,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_b886168c6dfd8e6705e6184e40c5007b_topxise.jpg,教材精讲,,千人糕,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_5bad35084d1ccfc131cd15df3f2f580c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/4851d08b4568db7692c9c6bec2e5d947.png,https://cdn-private.sm.cn/souti-imgs-lasting/4851d08b4568db7692c9c6bec2e5d947.jpg
6d3e3d46add24a6e93d2a22eb086ba9f,,语文,二年级,下册,第二单元,我不是最弱小的,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_24f1949d6abdb06b13441644f869facf_topxise.jpg,教材精讲,,我不是最弱小的,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ec94a4d1f86c3d0f86e7aa56ccde9502.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/9fc5258c3ed57ad2e61fe3e48fb12c28.png,https://cdn-private.sm.cn/souti-imgs-lasting/9fc5258c3ed57ad2e61fe3e48fb12c28.jpg
d25b05192a4e4108a6461f2119d9d1eb,,语文,二年级,下册,第二单元,雷锋叔叔，你在哪里,课文,泥泞路上的脚窝，藏着怎样的秘密？,https://cdn-private.sm.cn/souti-imgs-lasting/92a7afd4ad0c4db2a9d6e712367a04ff.jpg,教材精讲,,雷锋叔叔，你在哪里,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_903fab5f143131815df331fdf6cd92ec.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/2ffa0bce4137f925b16f3abea9402ca5.png,https://cdn-private.sm.cn/souti-imgs-lasting/2ffa0bce4137f925b16f3abea9402ca5.jpg
0ece6018f72841b3acd70fceb4f54075,,语文,二年级,下册,第二单元,雷锋日记二则,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_05c5daf82a10828f4ae864dea8222094_topxise.jpg,教材精讲,,雷锋日记二则,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_633d7fd5260ded811dacf2c1813652fc.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/a6232cabe51e8826659c7ae13864808f.png,https://cdn-private.sm.cn/souti-imgs-lasting/a6232cabe51e8826659c7ae13864808f.jpg
e3626cd227ac467d82e98768932d2761,,语文,二年级,下册,第五单元,亡羊补牢,课文,羊丢了不修羊圈？第二天他看到了崩溃一幕！,https://cdn-private.sm.cn/souti-imgs-lasting/e5b90fee3af14c5fbfd96fd29f8be656.jpg,教材精讲,,亡羊补牢,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_22dfe3a6839972306c6739cbf1370fca.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/fedbba751f741e41431f1c3ba7637d01.png,https://cdn-private.sm.cn/souti-imgs-lasting/fedbba751f741e41431f1c3ba7637d01.jpg
f711c98f063346d5809767f917ebd3b3,,语文,二年级,下册,第五单元,小马过河,课文,刚抬前蹄就被拦住：别去，昨天才淹死一个！,https://cdn-private.sm.cn/souti-imgs-lasting/e86649cdb3c24bc39e6d180e81c9d9ce.jpg,教材精讲,,小马过河,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_ac3d851b68ba666c13363d01eb6b73e3.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/c0c7b78a98b8c5575e4c7b821a62b6ac.png,https://cdn-private.sm.cn/souti-imgs-lasting/c0c7b78a98b8c5575e4c7b821a62b6ac.jpg
cd18baf9316c45f2b6b952d095927956,,语文,二年级,下册,第五单元,揠苗助长,课文,小苗长高有秘密，心急的农夫却不知。,https://cdn-private.sm.cn/souti-imgs-lasting/a86d5cb12d0d41c38eac5b9b26299d43.jpg,教材精讲,,揠苗助长,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_5d4faf9a8c03751d23a7ff185b9ec938.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/218db5896b1f329b9e390e6b5088bc08.png,https://cdn-private.sm.cn/souti-imgs-lasting/218db5896b1f329b9e390e6b5088bc08.jpg
34acc65b94da422a93e28a94d94d1bda,,语文,二年级,下册,第五单元,画杨桃,课文,杨桃画成五角星被嘲笑？坐下看一眼全沉默。,https://cdn-private.sm.cn/souti-imgs-lasting/e99acc9d1a4541a396d5effddbc39947.jpg,教材精讲,,画杨桃,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_57fbb36702cb0b276d9ef1f59dfafb0f.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/382ca6fef1b1d1b825991861b2df14b1.png,https://cdn-private.sm.cn/souti-imgs-lasting/382ca6fef1b1d1b825991861b2df14b1.jpg
afaf26be0ba8465c99bfa8960a417d32,,语文,二年级,下册,第五单元,鲁班造锯,课文,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6c618b9dac361e4f5f44a7322e39c877_topxise.jpg,教材精讲,,鲁班造锯,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_481bc083e0c0557336de70107b02ddd6.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/1514acf17735e7b282b98d5af0720304.png,https://cdn-private.sm.cn/souti-imgs-lasting/1514acf17735e7b282b98d5af0720304.jpg
a8b3d1b482e64a53899b2baf61a54348,,语文,二年级,下册,第八单元,大禹治水,课文,三过家门而不入，他怎样治服了滔天洪水？,https://cdn-private.sm.cn/souti-imgs-lasting/0059c5185193045f9f539038af3e422a_topxise.jpg,教材精讲,,大禹治水,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_0b7d59560e1eb5efc0b8cd6db3504f4c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/c7dfef3c74605b7a5db4e96d9e44be9e.png,https://cdn-private.sm.cn/souti-imgs-lasting/c7dfef3c74605b7a5db4e96d9e44be9e.jpg
d6493c290f3842b3bb51ade5d6776a6c,,语文,二年级,下册,第八单元,李时珍,课文,旧医书写错会害人，他拿自己的命去试药？,https://cdn-private.sm.cn/souti-imgs-lasting/ea380ad3056f41c7a638ffd06cce19f3.jpg,教材精讲,,李时珍,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_6dcd018bf3cbe0ae6342be9dfe0dcbd5.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/40174767009d193f12c0aba352021b8f.png,https://cdn-private.sm.cn/souti-imgs-lasting/40174767009d193f12c0aba352021b8f.jpg
5ab65eab6d134435bddd37ac4e2f72b1,,语文,二年级,下册,第八单元,江上渔者,古诗词,为了这一口鲜甜，有人正在风浪里拿命搏。,https://cdn-private.sm.cn/souti-imgs-lasting/fc089e23d7cc4b07ac5fea70b889b179.jpg,必背古诗;教材精讲,,江上渔者,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_8e3968d61310ab3bebd30f8c1f8f5803.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/1e7f4d8e936b4c845813a9ec2b2b0751.png,https://cdn-private.sm.cn/souti-imgs-lasting/1e7f4d8e936b4c845813a9ec2b2b0751.jpg
8da39810633341ce9079feb7ebfafba2,,语文,二年级,下册,第八单元,羿射九日,课文,十个太阳一起“上班”，人间怎么办？,https://cdn-private.sm.cn/souti-imgs-lasting/3a56565f2eff4257afbf1d906a039929.jpg,教材精讲,,羿射九日,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_378b4d73d548f2a6fe2c023f11f63808.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/72d6355f9276ebaf4d5d3c264a9cecdf.png,https://cdn-private.sm.cn/souti-imgs-lasting/72d6355f9276ebaf4d5d3c264a9cecdf.jpg
1e67a9c39bf5488895d3fb19830b62bc,,语文,二年级,下册,第八单元,黄帝的传说,课文,草帽吹飞启发他造车，他还发明了什么？,https://cdn-private.sm.cn/souti-imgs-lasting/3fae830ac8cb5578e663cd436c70c042_topxise.jpg,教材精讲,,黄帝的传说,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_9133fe7e2e891df1576858c996104233.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/640b57c9c62c8aa05e1b9778dc389f79.png,https://cdn-private.sm.cn/souti-imgs-lasting/640b57c9c62c8aa05e1b9778dc389f79.jpg
8c24a97a9e074d84b95974d176429527,,语文,二年级,下册,第六单元,二十四节气歌,课文,短短28个字，凭什么管了中国农耕几千年？,https://cdn-private.sm.cn/souti-imgs-lasting/b93c87b00fb30f213be551fe28b05795_topxise.jpg,教材精讲,,二十四节气歌,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_57069fb1aad9d3e9259c303849a224ea.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/aa3fcd25ed98556319b730b2697f2526.png,https://cdn-private.sm.cn/souti-imgs-lasting/aa3fcd25ed98556319b730b2697f2526.jpg
6c7c18452e5e4b32ba9cf34bbafd4071,,语文,二年级,下册,第六单元,心中的“问号”,写作,,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_e576739a4857d66165e85a250dfdcc1e_topxise.jpg,教材精讲,,心中的“问号”,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_9f1fb4f202046b650e275b5d854e16da.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/0c24e4e7ee65b9fc7e4ebe64af0147b9.png,https://cdn-private.sm.cn/souti-imgs-lasting/0c24e4e7ee65b9fc7e4ebe64af0147b9.jpg
f5a7fb1013164b22bcdf9bfaaa8574ed,,语文,二年级,下册,第六单元,太空生活趣事多,课文,把杯子倒过来水都不流，宇航员怎么喝水？,https://cdn-private.sm.cn/souti-imgs-lasting/88b1c49425cb4f299a63f07ac03c0726.jpg,教材精讲,,太空生活趣事多,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_dd138ee508dd87906b2acda736c74b94.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/e1d54bc1958a51c06a964f309cd71936.png,https://cdn-private.sm.cn/souti-imgs-lasting/e1d54bc1958a51c06a964f309cd71936.jpg
37d31dba50d5432083887c36340be699,,语文,二年级,下册,第六单元,晓出净慈寺送林子方,古诗词,说是去送别老友，杨万里怎么只顾着看荷花？,https://cdn-private.sm.cn/souti-imgs-lasting/cf0e700e75ab4addb63af86cbbcf77bf.jpg,必背古诗;教材精讲,,晓出净慈寺送林子方,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_e83fc70ed61987b78ddc92acd863e5c8.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/9e57d8db38b16aaf5a2a1fdbe404b2af.png,https://cdn-private.sm.cn/souti-imgs-lasting/9e57d8db38b16aaf5a2a1fdbe404b2af.jpg
d4cf14c99f454822b6258592a8a59f4b,,语文,二年级,下册,第六单元,最大的“书”,课文,高山上为何会有鱼？原因全藏在这块石头里！,https://cdn-private.sm.cn/souti-imgs-lasting/7be2f8dbfe704856add25438dd9654f1.jpg,教材精讲,,最大的“书”,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_f9be246f1dc586abe97ed9d1865db747.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/f4245430e73efceae4856b55d34c5de2.png,https://cdn-private.sm.cn/souti-imgs-lasting/f4245430e73efceae4856b55d34c5de2.jpg
7138f14e03374de0869b3f8374c562b6,,语文,二年级,下册,第六单元,绝句,古诗词,黄鹂翠柳、白鹭青天，四句诗藏下千里江山。,https://cdn-private.sm.cn/souti-imgs-lasting/158c961fad5b475a869c4c7631963dcb.jpg,必背古诗;教材精讲,,绝句,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_8756008b574d07dfabbcd3fb8ca2fd3c.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/dd3ec9987aa715bdd6c23f4d4692549e.png,https://cdn-private.sm.cn/souti-imgs-lasting/dd3ec9987aa715bdd6c23f4d4692549e.jpg
a692b34991434486a7133df4a477b73f,,语文,二年级,下册,第六单元,要是你在野外迷了路,课文,野外迷路手机没信号？抬头找找它。,https://cdn-private.sm.cn/souti-imgs-lasting/b1c1eb02cab8415ea759321c978122b9.jpg,教材精讲,,要是你在野外迷了路,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_31a79762ad96992f8f63a0f99a1ca377.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/2d02383b3880468dbdadd7d2b2c0d9f6.png,https://cdn-private.sm.cn/souti-imgs-lasting/2d02383b3880468dbdadd7d2b2c0d9f6.jpg
ef65fbc844fd4213a7c8cb1100404f02,,语文,二年级,下册,第六单元,雷雨,课文,一场雨来临前，整个世界都在屏住呼吸。,https://cdn-private.sm.cn/souti-imgs-lasting/51f389c8c89781a1c8be7d73874b06d6_topxise.jpg,教材精讲,,雷雨,https://cdn-private.sm.cn/souti-imgs-lasting/cover_gm_28b8c00f214eff3713c9fba15591683d.jpg,https://cdn-private.sm.cn/souti-imgs-lasting/d4b1edf8be9320638cc28af40059a27a.png,https://cdn-private.sm.cn/souti-imgs-lasting/d4b1edf8be9320638cc28af40059a27a.jpg
